,High Date,High Price,Min Price,Min Date,Drawdown %
301,2384,58.970001220703125,58.970001220703125,2384,0.0
302,2385,59.279998779296875,59.279998779296875,2385,0.0
303,2386,59.650001525878906,59.650001525878906,2386,0.0
304,2387,60.0099983215332,60.0099983215332,2387,0.0
305,2388,60.029998779296875,58.90999984741211,2396,1.8657320584038233
306,2402,60.31999969482422,60.31999969482422,2402,0.0
307,2403,60.619998931884766,60.5,2404,0.19795271197480813
308,2406,60.709999084472656,52.20000076293945,2717,14.01745750266325
309,2781,61.2400016784668,61.2400016784668,2781,0.0
310,2782,61.970001220703125,61.779998779296875,2783,0.30660390134504856
311,2785,62.29999923706055,61.13999938964844,2792,1.8619580443302117
312,2795,62.29999923706055,62.099998474121094,2796,0.3210285158727228
313,2797,62.31999969482422,62.31999969482422,2797,0.0
314,2798,62.36000061035156,62.36000061035156,2798,0.0
315,2799,62.59000015258789,62.59000015258789,2799,0.0
316,2800,62.84000015258789,62.84000015258789,2800,0.0
317,2801,63.29999923706055,63.29999923706055,2801,0.0
318,2802,63.439998626708984,63.43000030517578,2803,0.01576028018543133
319,2804,63.849998474121094,63.849998474121094,2804,0.0
320,2805,63.95000076293945,63.95000076293945,2805,0.0
321,2806,64.05000305175781,63.380001068115234,2812,1.0460608145500945
322,2814,64.20999908447266,64.0,2815,0.3270504399110613
323,2816,64.86000061035156,64.3499984741211,2821,0.7863122593758858
324,2823,64.93000030517578,64.93000030517578,2823,0.0
325,2824,65.05999755859375,65.05999755859375,2824,0.0
326,2825,65.5999984741211,65.5999984741211,2825,0.0
327,2826,65.66000366210938,65.45999908447266,2827,0.30460640646009596
328,2829,65.95999908447266,65.95999908447266,2829,0.0
329,2830,66.52999877929688,66.52999877929688,2830,0.0
330,2831,66.62000274658203,66.26000213623047,2833,0.5403791586754813
331,2835,68.68000030517578,64.4000015258789,2840,6.231797845484766
332,2973,68.7300033569336,68.7300033569336,2973,0.0
333,2974,69.11000061035156,69.11000061035156,2974,0.0
334,2975,69.47000122070312,69.47000122070312,2975,0.0
335,2976,70.01000213623047,70.01000213623047,2976,0.0
336,2977,70.87000274658203,70.7699966430664,2978,0.14111203561431804
337,2979,71.06999969482422,71.06999969482422,2979,0.0
338,2980,71.2699966430664,71.2699966430664,2980,0.0
339,2981,71.66000366210938,71.66000366210938,2981,0.0
340,2982,71.66999816894531,71.62000274658203,2983,0.06975781169329556
341,2985,71.72000122070312,71.72000122070312,2985,0.0
342,2986,71.77999877929688,71.69999694824219,2987,0.1114542106648266
343,2988,71.83999633789062,71.83999633789062,2988,0.0
344,2989,71.8499984741211,71.31999969482422,2992,0.7376461942275054
345,2994,72.01000213623047,71.69999694824219,2997,0.43050295624461316
346,2998,72.04000091552734,72.04000091552734,2998,0.0
347,2999,72.38999938964844,72.38999938964844,2999,0.0
348,3000,72.63999938964844,52.31999969482422,3135,27.973568096863062
349,3434,72.66000366210938,72.63999938964844,3435,0.02753133973673235
350,3436,73.0,72.58000183105469,3438,0.5753399574593322
351,3440,73.19999694824219,72.80000305175781,3445,0.5464397720770402
352,3446,73.22000122070312,73.22000122070312,3446,0.0
353,3447,73.30000305175781,72.95999908447266,3448,0.4638525963567509
354,3449,73.30000305175781,71.69999694824219,3453,2.182818604230952
355,3467,73.31999969482422,73.31999969482422,3467,0.0
356,3468,73.37999725341797,72.95999908447266,3469,0.5723605678191129
357,3472,74.01000213623047,74.01000213623047,3472,0.0
358,3473,74.4800033569336,69.61000061035156,3491,6.538671491787287
359,3506,74.73999786376953,73.80999755859375,3510,1.2443140644329642
360,3515,75.0199966430664,75.0199966430664,3515,0.0
361,3516,75.43000030517578,75.43000030517578,3516,0.0
362,3517,75.5,75.5,3517,0.0
363,3518,75.66999816894531,75.66999816894531,3518,0.0
364,3519,75.69000244140625,75.69000244140625,3519,0.0
365,3520,76.0,76.0,3520,0.0
366,3521,76.27999877929688,76.22000122070312,3523,0.07865437802030212
367,3524,76.36000061035156,76.36000061035156,3524,0.0
368,3525,76.63999938964844,76.41000366210938,3528,0.30009881180939496
369,3530,77.02999877929688,77.02999877929688,3530,0.0
370,3531,77.08999633789062,77.08999633789062,3531,0.0
371,3532,77.11000061035156,76.62999725341797,3535,0.6224917042331811
372,3542,77.18000030517578,77.05000305175781,3543,0.16843385968379035
373,3544,77.33000183105469,77.33000183105469,3544,0.0
